materials;participant;is_test_trial;item;condition;position;question order;rating1;content
Practice;14;no;3;practice;3;1;1;"*Kontext*: Honzík a Mařenka šli za zmrzlinářem a Honzík si koupil 3 kopečky jahodové a Mařenka 3 kopečky malinové zmrzliny.

*Věta*: Honzík a Mařenka viděli, jak zmrzlinář natočil každý 3 kopečky zmrzliny.

*Komentář*: asi rozumíme, co nám věta chce říct (zmrzlinář natočil každému z dětí 3 kopečky zmrzliny), navíc by byla v daném kontextu pravdivá, ale je negramatická, takže znovu zvolíme nízké hodnocení na škále, např. 1."
Practice;14;no;4;practice;4;1;7;"*Kontext*: Hajný je známý tím, že se nerad účastní společenských událostí ve městě, ale na včerejší majáles ho kamarádi přemluvili.

*Věta*: Včerejšího majálesu ve městě se zúčastnil i hajný.

*Komentář*: věta je v daném kontextu vhodná a navíc je i gramatická, zvolíme tedy hodnocení na pravém konci škály, např. 7."
Practice;16;no;1;practice;1;1;1;"*Věta*: Dva studenti viděli jeden hajný krmit dva jeleny.

*Komentář*: v první části experimentu budete hodnotit gramatičnost vět v libovolném kontextu. Např. věta nahoře: asi tušíme, co tato věta znamená -- že každý ze dvou studentů viděl hajného, jak krmí dva jeleny. Nicméně tato věta je negramatická, a proto zvolíme hodnocení na levém konci škály, např. 1."
Practice;16;no;2;practice;2;1;1;"*Kontext*: Hasičského bálu ve Lhoticích se letos zúčastnili jak obyvatelé Lhotic, tak přespolní z dalších 4 vesnic.

*Věta*: Hasičského bálu ve Lhoticích se letos zúčastnili jen obyvatelé Lhotic.

*Komentář*: V druhé části experimentu budete hodnotit, jak daná věta odpovídá kontextu a zároveň, zda je gramatická. Například: věta nahoře by v jiném kontextu byla zcela v pořádku, nicméně v daném kontextu je nevhodná, takže vybereme hodnocení z levého konce škály, nejspíš 1."
Practice;16;no;3;practice;3;1;1;"*Kontext*: Honzík a Mařenka šli za zmrzlinářem a Honzík si koupil 3 kopečky jahodové a Mařenka 3 kopečky malinové zmrzliny.

*Věta*: Honzík a Mařenka viděli, jak zmrzlinář natočil každý 3 kopečky zmrzliny.

*Komentář*: asi rozumíme, co nám věta chce říct (zmrzlinář natočil každému z dětí 3 kopečky zmrzliny), navíc by byla v daném kontextu pravdivá, ale je negramatická, takže znovu zvolíme nízké hodnocení na škále, např. 1."
Practice;16;no;4;practice;4;1;7;"*Kontext*: Hajný je známý tím, že se nerad účastní společenských událostí ve městě, ale na včerejší majáles ho kamarádi přemluvili.

*Věta*: Včerejšího majálesu ve městě se zúčastnil i hajný.

*Komentář*: věta je v daném kontextu vhodná a navíc je i gramatická, zvolíme tedy hodnocení na pravém konci škály, např. 7."
Practice;17;no;1;practice;1;1;1;"*Věta*: Dva studenti viděli jeden hajný krmit dva jeleny.

*Komentář*: v první části experimentu budete hodnotit gramatičnost vět v libovolném kontextu. Např. věta nahoře: asi tušíme, co tato věta znamená -- že každý ze dvou studentů viděl hajného, jak krmí dva jeleny. Nicméně tato věta je negramatická, a proto zvolíme hodnocení na levém konci škály, např. 1."
Practice;17;no;2;practice;2;1;1;"*Kontext*: Hasičského bálu ve Lhoticích se letos zúčastnili jak obyvatelé Lhotic, tak přespolní z dalších 4 vesnic.

*Věta*: Hasičského bálu ve Lhoticích se letos zúčastnili jen obyvatelé Lhotic.

*Komentář*: V druhé části experimentu budete hodnotit, jak daná věta odpovídá kontextu a zároveň, zda je gramatická. Například: věta nahoře by v jiném kontextu byla zcela v pořádku, nicméně v daném kontextu je nevhodná, takže vybereme hodnocení z levého konce škály, nejspíš 1."
Practice;17;no;3;practice;3;1;1;"*Kontext*: Honzík a Mařenka šli za zmrzlinářem a Honzík si koupil 3 kopečky jahodové a Mařenka 3 kopečky malinové zmrzliny.

*Věta*: Honzík a Mařenka viděli, jak zmrzlinář natočil každý 3 kopečky zmrzliny.

*Komentář*: asi rozumíme, co nám věta chce říct (zmrzlinář natočil každému z dětí 3 kopečky zmrzliny), navíc by byla v daném kontextu pravdivá, ale je negramatická, takže znovu zvolíme nízké hodnocení na škále, např. 1."
Practice;17;no;4;practice;4;1;7;"*Kontext*: Hajný je známý tím, že se nerad účastní společenských událostí ve městě, ale na včerejší majáles ho kamarádi přemluvili.

*Věta*: Včerejšího majálesu ve městě se zúčastnil i hajný.

*Komentář*: věta je v daném kontextu vhodná a navíc je i gramatická, zvolíme tedy hodnocení na pravém konci škály, např. 7."
Practice;18;no;1;practice;1;1;1;"*Věta*: Dva studenti viděli jeden hajný krmit dva jeleny.

*Komentář*: v první části experimentu budete hodnotit gramatičnost vět v libovolném kontextu. Např. věta nahoře: asi tušíme, co tato věta znamená -- že každý ze dvou studentů viděl hajného, jak krmí dva jeleny. Nicméně tato věta je negramatická, a proto zvolíme hodnocení na levém konci škály, např. 1."
Practice;18;no;2;practice;2;1;1;"*Kontext*: Hasičského bálu ve Lhoticích se letos zúčastnili jak obyvatelé Lhotic, tak přespolní z dalších 4 vesnic.

*Věta*: Hasičského bálu ve Lhoticích se letos zúčastnili jen obyvatelé Lhotic.

*Komentář*: V druhé části experimentu budete hodnotit, jak daná věta odpovídá kontextu a zároveň, zda je gramatická. Například: věta nahoře by v jiném kontextu byla zcela v pořádku, nicméně v daném kontextu je nevhodná, takže vybereme hodnocení z levého konce škály, nejspíš 1."
Practice;18;no;3;practice;3;1;1;"*Kontext*: Honzík a Mařenka šli za zmrzlinářem a Honzík si koupil 3 kopečky jahodové a Mařenka 3 kopečky malinové zmrzliny.

*Věta*: Honzík a Mařenka viděli, jak zmrzlinář natočil každý 3 kopečky zmrzliny.

*Komentář*: asi rozumíme, co nám věta chce říct (zmrzlinář natočil každému z dětí 3 kopečky zmrzliny), navíc by byla v daném kontextu pravdivá, ale je negramatická, takže znovu zvolíme nízké hodnocení na škále, např. 1."
Practice;18;no;4;practice;4;1;7;"*Kontext*: Hajný je známý tím, že se nerad účastní společenských událostí ve městě, ale na včerejší majáles ho kamarádi přemluvili.

*Věta*: Včerejšího majálesu ve městě se zúčastnil i hajný.

*Komentář*: věta je v daném kontextu vhodná a navíc je i gramatická, zvolíme tedy hodnocení na pravém konci škály, např. 7."
Practice;19;no;1;practice;1;1;1;"*Věta*: Dva studenti viděli jeden hajný krmit dva jeleny.

*Komentář*: v první části experimentu budete hodnotit gramatičnost vět v libovolném kontextu. Např. věta nahoře: asi tušíme, co tato věta znamená -- že každý ze dvou studentů viděl hajného, jak krmí dva jeleny. Nicméně tato věta je negramatická, a proto zvolíme hodnocení na levém konci škály, např. 1."
Practice;19;no;2;practice;2;1;1;"*Kontext*: Hasičského bálu ve Lhoticích se letos zúčastnili jak obyvatelé Lhotic, tak přespolní z dalších 4 vesnic.

*Věta*: Hasičského bálu ve Lhoticích se letos zúčastnili jen obyvatelé Lhotic.

*Komentář*: V druhé části experimentu budete hodnotit, jak daná věta odpovídá kontextu a zároveň, zda je gramatická. Například: věta nahoře by v jiném kontextu byla zcela v pořádku, nicméně v daném kontextu je nevhodná, takže vybereme hodnocení z levého konce škály, nejspíš 1."
Practice;19;no;3;practice;3;1;1;"*Kontext*: Honzík a Mařenka šli za zmrzlinářem a Honzík si koupil 3 kopečky jahodové a Mařenka 3 kopečky malinové zmrzliny.

*Věta*: Honzík a Mařenka viděli, jak zmrzlinář natočil každý 3 kopečky zmrzliny.

*Komentář*: asi rozumíme, co nám věta chce říct (zmrzlinář natočil každému z dětí 3 kopečky zmrzliny), navíc by byla v daném kontextu pravdivá, ale je negramatická, takže znovu zvolíme nízké hodnocení na škále, např. 1."
Practice;19;no;4;practice;4;1;7;"*Kontext*: Hajný je známý tím, že se nerad účastní společenských událostí ve městě, ale na včerejší majáles ho kamarádi přemluvili.

*Věta*: Včerejšího majálesu ve městě se zúčastnil i hajný.

*Komentář*: věta je v daném kontextu vhodná a navíc je i gramatická, zvolíme tedy hodnocení na pravém konci škály, např. 7."
Practice;20;no;1;practice;1;1;1;"*Věta*: Dva studenti viděli jeden hajný krmit dva jeleny.

*Komentář*: v první části experimentu budete hodnotit gramatičnost vět v libovolném kontextu. Např. věta nahoře: asi tušíme, co tato věta znamená -- že každý ze dvou studentů viděl hajného, jak krmí dva jeleny. Nicméně tato věta je negramatická, a proto zvolíme hodnocení na levém konci škály, např. 1."
Practice;20;no;2;practice;2;1;1;"*Kontext*: Hasičského bálu ve Lhoticích se letos zúčastnili jak obyvatelé Lhotic, tak přespolní z dalších 4 vesnic.

*Věta*: Hasičského bálu ve Lhoticích se letos zúčastnili jen obyvatelé Lhotic.

*Komentář*: V druhé části experimentu budete hodnotit, jak daná věta odpovídá kontextu a zároveň, zda je gramatická. Například: věta nahoře by v jiném kontextu byla zcela v pořádku, nicméně v daném kontextu je nevhodná, takže vybereme hodnocení z levého konce škály, nejspíš 1."
Practice;20;no;3;practice;3;1;1;"*Kontext*: Honzík a Mařenka šli za zmrzlinářem a Honzík si koupil 3 kopečky jahodové a Mařenka 3 kopečky malinové zmrzliny.

*Věta*: Honzík a Mařenka viděli, jak zmrzlinář natočil každý 3 kopečky zmrzliny.

*Komentář*: asi rozumíme, co nám věta chce říct (zmrzlinář natočil každému z dětí 3 kopečky zmrzliny), navíc by byla v daném kontextu pravdivá, ale je negramatická, takže znovu zvolíme nízké hodnocení na škále, např. 1."
Practice;20;no;4;practice;4;1;6;"*Kontext*: Hajný je známý tím, že se nerad účastní společenských událostí ve městě, ale na včerejší majáles ho kamarádi přemluvili.

*Věta*: Včerejšího majálesu ve městě se zúčastnil i hajný.

*Komentář*: věta je v daném kontextu vhodná a navíc je i gramatická, zvolíme tedy hodnocení na pravém konci škály, např. 7."
Practice;21;no;1;practice;1;1;1;"*Věta*: Dva studenti viděli jeden hajný krmit dva jeleny.

*Komentář*: v první části experimentu budete hodnotit gramatičnost vět v libovolném kontextu. Např. věta nahoře: asi tušíme, co tato věta znamená -- že každý ze dvou studentů viděl hajného, jak krmí dva jeleny. Nicméně tato věta je negramatická, a proto zvolíme hodnocení na levém konci škály, např. 1."
Practice;21;no;2;practice;2;1;1;"*Kontext*: Hasičského bálu ve Lhoticích se letos zúčastnili jak obyvatelé Lhotic, tak přespolní z dalších 4 vesnic.

*Věta*: Hasičského bálu ve Lhoticích se letos zúčastnili jen obyvatelé Lhotic.

*Komentář*: V druhé části experimentu budete hodnotit, jak daná věta odpovídá kontextu a zároveň, zda je gramatická. Například: věta nahoře by v jiném kontextu byla zcela v pořádku, nicméně v daném kontextu je nevhodná, takže vybereme hodnocení z levého konce škály, nejspíš 1."
Practice;21;no;3;practice;3;1;1;"*Kontext*: Honzík a Mařenka šli za zmrzlinářem a Honzík si koupil 3 kopečky jahodové a Mařenka 3 kopečky malinové zmrzliny.

*Věta*: Honzík a Mařenka viděli, jak zmrzlinář natočil každý 3 kopečky zmrzliny.

*Komentář*: asi rozumíme, co nám věta chce říct (zmrzlinář natočil každému z dětí 3 kopečky zmrzliny), navíc by byla v daném kontextu pravdivá, ale je negramatická, takže znovu zvolíme nízké hodnocení na škále, např. 1."
Practice;21;no;4;practice;4;1;7;"*Kontext*: Hajný je známý tím, že se nerad účastní společenských událostí ve městě, ale na včerejší majáles ho kamarádi přemluvili.

*Věta*: Včerejšího majálesu ve městě se zúčastnil i hajný.

*Komentář*: věta je v daném kontextu vhodná a navíc je i gramatická, zvolíme tedy hodnocení na pravém konci škály, např. 7."
Practice;22;no;1;practice;1;1;2;"*Věta*: Dva studenti viděli jeden hajný krmit dva jeleny.

*Komentář*: v první části experimentu budete hodnotit gramatičnost vět v libovolném kontextu. Např. věta nahoře: asi tušíme, co tato věta znamená -- že každý ze dvou studentů viděl hajného, jak krmí dva jeleny. Nicméně tato věta je negramatická, a proto zvolíme hodnocení na levém konci škály, např. 1."
Practice;22;no;2;practice;2;1;2;"*Kontext*: Hasičského bálu ve Lhoticích se letos zúčastnili jak obyvatelé Lhotic, tak přespolní z dalších 4 vesnic.

*Věta*: Hasičského bálu ve Lhoticích se letos zúčastnili jen obyvatelé Lhotic.

*Komentář*: V druhé části experimentu budete hodnotit, jak daná věta odpovídá kontextu a zároveň, zda je gramatická. Například: věta nahoře by v jiném kontextu byla zcela v pořádku, nicméně v daném kontextu je nevhodná, takže vybereme hodnocení z levého konce škály, nejspíš 1."
Practice;22;no;3;practice;3;1;1;"*Kontext*: Honzík a Mařenka šli za zmrzlinářem a Honzík si koupil 3 kopečky jahodové a Mařenka 3 kopečky malinové zmrzliny.

*Věta*: Honzík a Mařenka viděli, jak zmrzlinář natočil každý 3 kopečky zmrzliny.

*Komentář*: asi rozumíme, co nám věta chce říct (zmrzlinář natočil každému z dětí 3 kopečky zmrzliny), navíc by byla v daném kontextu pravdivá, ale je negramatická, takže znovu zvolíme nízké hodnocení na škále, např. 1."
Practice;22;no;4;practice;4;1;7;"*Kontext*: Hajný je známý tím, že se nerad účastní společenských událostí ve městě, ale na včerejší majáles ho kamarádi přemluvili.

*Věta*: Včerejšího majálesu ve městě se zúčastnil i hajný.

*Komentář*: věta je v daném kontextu vhodná a navíc je i gramatická, zvolíme tedy hodnocení na pravém konci škály, např. 7."
Practice;23;no;1;practice;1;1;2;"*Věta*: Dva studenti viděli jeden hajný krmit dva jeleny.

*Komentář*: v první části experimentu budete hodnotit gramatičnost vět v libovolném kontextu. Např. věta nahoře: asi tušíme, co tato věta znamená -- že každý ze dvou studentů viděl hajného, jak krmí dva jeleny. Nicméně tato věta je negramatická, a proto zvolíme hodnocení na levém konci škály, např. 1."
Practice;23;no;2;practice;2;1;1;"*Kontext*: Hasičského bálu ve Lhoticích se letos zúčastnili jak obyvatelé Lhotic, tak přespolní z dalších 4 vesnic.

*Věta*: Hasičského bálu ve Lhoticích se letos zúčastnili jen obyvatelé Lhotic.

*Komentář*: V druhé části experimentu budete hodnotit, jak daná věta odpovídá kontextu a zároveň, zda je gramatická. Například: věta nahoře by v jiném kontextu byla zcela v pořádku, nicméně v daném kontextu je nevhodná, takže vybereme hodnocení z levého konce škály, nejspíš 1."
Practice;23;no;3;practice;3;1;1;"*Kontext*: Honzík a Mařenka šli za zmrzlinářem a Honzík si koupil 3 kopečky jahodové a Mařenka 3 kopečky malinové zmrzliny.

*Věta*: Honzík a Mařenka viděli, jak zmrzlinář natočil každý 3 kopečky zmrzliny.

*Komentář*: asi rozumíme, co nám věta chce říct (zmrzlinář natočil každému z dětí 3 kopečky zmrzliny), navíc by byla v daném kontextu pravdivá, ale je negramatická, takže znovu zvolíme nízké hodnocení na škále, např. 1."
Practice;23;no;4;practice;4;1;7;"*Kontext*: Hajný je známý tím, že se nerad účastní společenských událostí ve městě, ale na včerejší majáles ho kamarádi přemluvili.

*Věta*: Včerejšího majálesu ve městě se zúčastnil i hajný.

*Komentář*: věta je v daném kontextu vhodná a navíc je i gramatická, zvolíme tedy hodnocení na pravém konci škály, např. 7."
Practice;25;no;1;practice;1;1;1;"*Věta*: Dva studenti viděli jeden hajný krmit dva jeleny.

*Komentář*: v první části experimentu budete hodnotit gramatičnost vět v libovolném kontextu. Např. věta nahoře: asi tušíme, co tato věta znamená -- že každý ze dvou studentů viděl hajného, jak krmí dva jeleny. Nicméně tato věta je negramatická, a proto zvolíme hodnocení na levém konci škály, např. 1."
Practice;25;no;2;practice;2;1;1;"*Kontext*: Hasičského bálu ve Lhoticích se letos zúčastnili jak obyvatelé Lhotic, tak přespolní z dalších 4 vesnic.

*Věta*: Hasičského bálu ve Lhoticích se letos zúčastnili jen obyvatelé Lhotic.

*Komentář*: V druhé části experimentu budete hodnotit, jak daná věta odpovídá kontextu a zároveň, zda je gramatická. Například: věta nahoře by v jiném kontextu byla zcela v pořádku, nicméně v daném kontextu je nevhodná, takže vybereme hodnocení z levého konce škály, nejspíš 1."
Practice;25;no;3;practice;3;1;1;"*Kontext*: Honzík a Mařenka šli za zmrzlinářem a Honzík si koupil 3 kopečky jahodové a Mařenka 3 kopečky malinové zmrzliny.

*Věta*: Honzík a Mařenka viděli, jak zmrzlinář natočil každý 3 kopečky zmrzliny.

*Komentář*: asi rozumíme, co nám věta chce říct (zmrzlinář natočil každému z dětí 3 kopečky zmrzliny), navíc by byla v daném kontextu pravdivá, ale je negramatická, takže znovu zvolíme nízké hodnocení na škále, např. 1."
Practice;25;no;4;practice;4;1;7;"*Kontext*: Hajný je známý tím, že se nerad účastní společenských událostí ve městě, ale na včerejší majáles ho kamarádi přemluvili.

*Věta*: Včerejšího majálesu ve městě se zúčastnil i hajný.

*Komentář*: věta je v daném kontextu vhodná a navíc je i gramatická, zvolíme tedy hodnocení na pravém konci škály, např. 7."
Practice;26;no;1;practice;1;1;1;"*Věta*: Dva studenti viděli jeden hajný krmit dva jeleny.

*Komentář*: v první části experimentu budete hodnotit gramatičnost vět v libovolném kontextu. Např. věta nahoře: asi tušíme, co tato věta znamená -- že každý ze dvou studentů viděl hajného, jak krmí dva jeleny. Nicméně tato věta je negramatická, a proto zvolíme hodnocení na levém konci škály, např. 1."
Practice;26;no;2;practice;2;1;1;"*Kontext*: Hasičského bálu ve Lhoticích se letos zúčastnili jak obyvatelé Lhotic, tak přespolní z dalších 4 vesnic.

*Věta*: Hasičského bálu ve Lhoticích se letos zúčastnili jen obyvatelé Lhotic.

*Komentář*: V druhé části experimentu budete hodnotit, jak daná věta odpovídá kontextu a zároveň, zda je gramatická. Například: věta nahoře by v jiném kontextu byla zcela v pořádku, nicméně v daném kontextu je nevhodná, takže vybereme hodnocení z levého konce škály, nejspíš 1."
Practice;26;no;3;practice;3;1;1;"*Kontext*: Honzík a Mařenka šli za zmrzlinářem a Honzík si koupil 3 kopečky jahodové a Mařenka 3 kopečky malinové zmrzliny.

*Věta*: Honzík a Mařenka viděli, jak zmrzlinář natočil každý 3 kopečky zmrzliny.

*Komentář*: asi rozumíme, co nám věta chce říct (zmrzlinář natočil každému z dětí 3 kopečky zmrzliny), navíc by byla v daném kontextu pravdivá, ale je negramatická, takže znovu zvolíme nízké hodnocení na škále, např. 1."
Practice;26;no;4;practice;4;1;7;"*Kontext*: Hajný je známý tím, že se nerad účastní společenských událostí ve městě, ale na včerejší majáles ho kamarádi přemluvili.

*Věta*: Včerejšího majálesu ve městě se zúčastnil i hajný.

*Komentář*: věta je v daném kontextu vhodná a navíc je i gramatická, zvolíme tedy hodnocení na pravém konci škály, např. 7."
Practice;27;no;1;practice;1;1;1;"*Věta*: Dva studenti viděli jeden hajný krmit dva jeleny.

*Komentář*: v první části experimentu budete hodnotit gramatičnost vět v libovolném kontextu. Např. věta nahoře: asi tušíme, co tato věta znamená -- že každý ze dvou studentů viděl hajného, jak krmí dva jeleny. Nicméně tato věta je negramatická, a proto zvolíme hodnocení na levém konci škály, např. 1."
Practice;27;no;2;practice;2;1;1;"*Kontext*: Hasičského bálu ve Lhoticích se letos zúčastnili jak obyvatelé Lhotic, tak přespolní z dalších 4 vesnic.

*Věta*: Hasičského bálu ve Lhoticích se letos zúčastnili jen obyvatelé Lhotic.

*Komentář*: V druhé části experimentu budete hodnotit, jak daná věta odpovídá kontextu a zároveň, zda je gramatická. Například: věta nahoře by v jiném kontextu byla zcela v pořádku, nicméně v daném kontextu je nevhodná, takže vybereme hodnocení z levého konce škály, nejspíš 1."
Practice;27;no;3;practice;3;1;1;"*Kontext*: Honzík a Mařenka šli za zmrzlinářem a Honzík si koupil 3 kopečky jahodové a Mařenka 3 kopečky malinové zmrzliny.

*Věta*: Honzík a Mařenka viděli, jak zmrzlinář natočil každý 3 kopečky zmrzliny.

*Komentář*: asi rozumíme, co nám věta chce říct (zmrzlinář natočil každému z dětí 3 kopečky zmrzliny), navíc by byla v daném kontextu pravdivá, ale je negramatická, takže znovu zvolíme nízké hodnocení na škále, např. 1."
Practice;27;no;4;practice;4;1;7;"*Kontext*: Hajný je známý tím, že se nerad účastní společenských událostí ve městě, ale na včerejší majáles ho kamarádi přemluvili.

*Věta*: Včerejšího majálesu ve městě se zúčastnil i hajný.

*Komentář*: věta je v daném kontextu vhodná a navíc je i gramatická, zvolíme tedy hodnocení na pravém konci škály, např. 7."
Practice;28;no;1;practice;1;1;4;"*Věta*: Dva studenti viděli jeden hajný krmit dva jeleny.

*Komentář*: v první části experimentu budete hodnotit gramatičnost vět v libovolném kontextu. Např. věta nahoře: asi tušíme, co tato věta znamená -- že každý ze dvou studentů viděl hajného, jak krmí dva jeleny. Nicméně tato věta je negramatická, a proto zvolíme hodnocení na levém konci škály, např. 1."
Practice;28;no;2;practice;2;1;2;"*Kontext*: Hasičského bálu ve Lhoticích se letos zúčastnili jak obyvatelé Lhotic, tak přespolní z dalších 4 vesnic.

*Věta*: Hasičského bálu ve Lhoticích se letos zúčastnili jen obyvatelé Lhotic.

*Komentář*: V druhé části experimentu budete hodnotit, jak daná věta odpovídá kontextu a zároveň, zda je gramatická. Například: věta nahoře by v jiném kontextu byla zcela v pořádku, nicméně v daném kontextu je nevhodná, takže vybereme hodnocení z levého konce škály, nejspíš 1."
Practice;28;no;3;practice;3;1;1;"*Kontext*: Honzík a Mařenka šli za zmrzlinářem a Honzík si koupil 3 kopečky jahodové a Mařenka 3 kopečky malinové zmrzliny.

*Věta*: Honzík a Mařenka viděli, jak zmrzlinář natočil každý 3 kopečky zmrzliny.

*Komentář*: asi rozumíme, co nám věta chce říct (zmrzlinář natočil každému z dětí 3 kopečky zmrzliny), navíc by byla v daném kontextu pravdivá, ale je negramatická, takže znovu zvolíme nízké hodnocení na škále, např. 1."
Practice;28;no;4;practice;4;1;4;"*Kontext*: Hajný je známý tím, že se nerad účastní společenských událostí ve městě, ale na včerejší majáles ho kamarádi přemluvili.

*Věta*: Včerejšího majálesu ve městě se zúčastnil i hajný.

*Komentář*: věta je v daném kontextu vhodná a navíc je i gramatická, zvolíme tedy hodnocení na pravém konci škály, např. 7."
Practice;29;no;1;practice;1;1;1;"*Věta*: Dva studenti viděli jeden hajný krmit dva jeleny.

*Komentář*: v první části experimentu budete hodnotit gramatičnost vět v libovolném kontextu. Např. věta nahoře: asi tušíme, co tato věta znamená -- že každý ze dvou studentů viděl hajného, jak krmí dva jeleny. Nicméně tato věta je negramatická, a proto zvolíme hodnocení na levém konci škály, např. 1."
Practice;29;no;2;practice;2;1;1;"*Kontext*: Hasičského bálu ve Lhoticích se letos zúčastnili jak obyvatelé Lhotic, tak přespolní z dalších 4 vesnic.

*Věta*: Hasičského bálu ve Lhoticích se letos zúčastnili jen obyvatelé Lhotic.

*Komentář*: V druhé části experimentu budete hodnotit, jak daná věta odpovídá kontextu a zároveň, zda je gramatická. Například: věta nahoře by v jiném kontextu byla zcela v pořádku, nicméně v daném kontextu je nevhodná, takže vybereme hodnocení z levého konce škály, nejspíš 1."
Practice;29;no;3;practice;3;1;1;"*Kontext*: Honzík a Mařenka šli za zmrzlinářem a Honzík si koupil 3 kopečky jahodové a Mařenka 3 kopečky malinové zmrzliny.

*Věta*: Honzík a Mařenka viděli, jak zmrzlinář natočil každý 3 kopečky zmrzliny.

*Komentář*: asi rozumíme, co nám věta chce říct (zmrzlinář natočil každému z dětí 3 kopečky zmrzliny), navíc by byla v daném kontextu pravdivá, ale je negramatická, takže znovu zvolíme nízké hodnocení na škále, např. 1."
Practice;29;no;4;practice;4;1;7;"*Kontext*: Hajný je známý tím, že se nerad účastní společenských událostí ve městě, ale na včerejší majáles ho kamarádi přemluvili.

*Věta*: Včerejšího majálesu ve městě se zúčastnil i hajný.

*Komentář*: věta je v daném kontextu vhodná a navíc je i gramatická, zvolíme tedy hodnocení na pravém konci škály, např. 7."
Practice;30;no;1;practice;1;1;1;"*Věta*: Dva studenti viděli jeden hajný krmit dva jeleny.

*Komentář*: v první části experimentu budete hodnotit gramatičnost vět v libovolném kontextu. Např. věta nahoře: asi tušíme, co tato věta znamená -- že každý ze dvou studentů viděl hajného, jak krmí dva jeleny. Nicméně tato věta je negramatická, a proto zvolíme hodnocení na levém konci škály, např. 1."
Practice;30;no;2;practice;2;1;1;"*Kontext*: Hasičského bálu ve Lhoticích se letos zúčastnili jak obyvatelé Lhotic, tak přespolní z dalších 4 vesnic.

*Věta*: Hasičského bálu ve Lhoticích se letos zúčastnili jen obyvatelé Lhotic.

*Komentář*: V druhé části experimentu budete hodnotit, jak daná věta odpovídá kontextu a zároveň, zda je gramatická. Například: věta nahoře by v jiném kontextu byla zcela v pořádku, nicméně v daném kontextu je nevhodná, takže vybereme hodnocení z levého konce škály, nejspíš 1."
Practice;30;no;3;practice;3;1;1;"*Kontext*: Honzík a Mařenka šli za zmrzlinářem a Honzík si koupil 3 kopečky jahodové a Mařenka 3 kopečky malinové zmrzliny.

*Věta*: Honzík a Mařenka viděli, jak zmrzlinář natočil každý 3 kopečky zmrzliny.

*Komentář*: asi rozumíme, co nám věta chce říct (zmrzlinář natočil každému z dětí 3 kopečky zmrzliny), navíc by byla v daném kontextu pravdivá, ale je negramatická, takže znovu zvolíme nízké hodnocení na škále, např. 1."
Practice;30;no;4;practice;4;1;4;"*Kontext*: Hajný je známý tím, že se nerad účastní společenských událostí ve městě, ale na včerejší majáles ho kamarádi přemluvili.

*Věta*: Včerejšího majálesu ve městě se zúčastnil i hajný.

*Komentář*: věta je v daném kontextu vhodná a navíc je i gramatická, zvolíme tedy hodnocení na pravém konci škály, např. 7."
Practice;31;no;1;practice;1;1;1;"*Věta*: Dva studenti viděli jeden hajný krmit dva jeleny.

*Komentář*: v první části experimentu budete hodnotit gramatičnost vět v libovolném kontextu. Např. věta nahoře: asi tušíme, co tato věta znamená -- že každý ze dvou studentů viděl hajného, jak krmí dva jeleny. Nicméně tato věta je negramatická, a proto zvolíme hodnocení na levém konci škály, např. 1."
Practice;31;no;2;practice;2;1;1;"*Kontext*: Hasičského bálu ve Lhoticích se letos zúčastnili jak obyvatelé Lhotic, tak přespolní z dalších 4 vesnic.

*Věta*: Hasičského bálu ve Lhoticích se letos zúčastnili jen obyvatelé Lhotic.

*Komentář*: V druhé části experimentu budete hodnotit, jak daná věta odpovídá kontextu a zároveň, zda je gramatická. Například: věta nahoře by v jiném kontextu byla zcela v pořádku, nicméně v daném kontextu je nevhodná, takže vybereme hodnocení z levého konce škály, nejspíš 1."
Practice;31;no;3;practice;3;1;1;"*Kontext*: Honzík a Mařenka šli za zmrzlinářem a Honzík si koupil 3 kopečky jahodové a Mařenka 3 kopečky malinové zmrzliny.

*Věta*: Honzík a Mařenka viděli, jak zmrzlinář natočil každý 3 kopečky zmrzliny.

*Komentář*: asi rozumíme, co nám věta chce říct (zmrzlinář natočil každému z dětí 3 kopečky zmrzliny), navíc by byla v daném kontextu pravdivá, ale je negramatická, takže znovu zvolíme nízké hodnocení na škále, např. 1."
Practice;31;no;4;practice;4;1;7;"*Kontext*: Hajný je známý tím, že se nerad účastní společenských událostí ve městě, ale na včerejší majáles ho kamarádi přemluvili.

*Věta*: Včerejšího majálesu ve městě se zúčastnil i hajný.

*Komentář*: věta je v daném kontextu vhodná a navíc je i gramatická, zvolíme tedy hodnocení na pravém konci škály, např. 7."
Practice;32;no;1;practice;1;1;1;"*Věta*: Dva studenti viděli jeden hajný krmit dva jeleny.

*Komentář*: v první části experimentu budete hodnotit gramatičnost vět v libovolném kontextu. Např. věta nahoře: asi tušíme, co tato věta znamená -- že každý ze dvou studentů viděl hajného, jak krmí dva jeleny. Nicméně tato věta je negramatická, a proto zvolíme hodnocení na levém konci škály, např. 1."
Practice;32;no;2;practice;2;1;1;"*Kontext*: Hasičského bálu ve Lhoticích se letos zúčastnili jak obyvatelé Lhotic, tak přespolní z dalších 4 vesnic.

*Věta*: Hasičského bálu ve Lhoticích se letos zúčastnili jen obyvatelé Lhotic.

*Komentář*: V druhé části experimentu budete hodnotit, jak daná věta odpovídá kontextu a zároveň, zda je gramatická. Například: věta nahoře by v jiném kontextu byla zcela v pořádku, nicméně v daném kontextu je nevhodná, takže vybereme hodnocení z levého konce škály, nejspíš 1."
